Manufacturer,UPC,ISIS SKU,Part Name,Category,Bullet Point 1,Bullet Point 2,Bullet Point 3,Bullet Point 4,Bullet Point 5,Description 1,Description 2,Description 3,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Instructions,T_Product Family,T_Cap Type,T_Feed Type,T_Filler Type,T_Inlet Type,T_Type,Capacity,Color,T_Foam/No Foam,Sending Unit,Size,Material,OHM Rating,Length,Width,Depth,T_Make
JAZ,,JAZ272-022-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,22 Gallon,Red,w/Foam,,,,,25.625'',25.625'',9.25'',
JAZ,,JAZ272-022-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,22 Gallon,Red,No Foam,,,,,25.625'',25.625'',9.25'',
JAZ,,JAZ272-032-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,32 Gallon,Red,w/Foam,,,,,34'',17.375'',14.375'',
JAZ,,JAZ272-032-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,32 Gallon,Red,No Foam,,,,,34'',17.375'',14.375'',
JAZ,,JAZ272-116-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,16 Gallon,Red,w/Foam,,,,,19'',19'',12.5'',
JAZ,,JAZ272-116-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,16 Gallon,Red,No Foam,,,,,19'',19'',12.5'',
JAZ,,JAZ272-122-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,22 Gallon,Red,w/Foam,,,,,34.5'',18.75'',10.5'',
JAZ,,JAZ272-122-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,22 Gallon,Red,No Foam,,,,,34.5'',18.75'',10.5'',
JAZ,,JAZ272-132-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated black.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,,,,,,,,,,Pro Sport,Flush Cap,,,,,32 Gallon,Black,w/Foam,,,,,26.625'',18.625'',18.625'',
JAZ,,JAZ272-132-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,32 Gallon,Red,w/Foam,,,,,26.625'',18.625'',18.625'',
JAZ,,JAZ272-132-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,32 Gallon,Red,No Foam,,,,,26.625'',18.625'',18.625'',
JAZ,,JAZ272-132-NF1,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated black.  No aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,,,,,,,,,,Pro Sport,Flush Cap,,,,,32 Gallon,Black,No Foam,,,,,26.625'',18.625'',18.625'',
JAZ,,JAZ272-222-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated black.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,,,,,,,,,,Pro Sport,Flush Cap,,,,,22 Gallon,Black,w/Foam,,,,,25.625'',25.625'',9.25'',
JAZ,,JAZ272-222-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,22 Gallon,Red,w/Foam,,,,,25.625'',25.625'',9.25'',
JAZ,,JAZ272-222-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,22 Gallon,Red,No Foam,,,,,25.625'',25.625'',9.25'',
JAZ,,JAZ272-222-NF1,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated black.  No aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,,,,,,,,,,Pro Sport,Flush Cap,,,,,22 Gallon,Black,No Foam,,,,,25.625'',25.625'',9.25'',
JAZ,,JAZ272-332-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,32 Gallon,Red,w/Foam,,,,,26.625'',18.625'',18.625'',
JAZ,,JAZ272-332-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Flush mount aircraft style cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Flush mount aircraft style cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil-spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27201606.jpg,,,,,,,,,Pro Sport,Flush Cap,,,,,32 Gallon,Red,No Foam,,,,,26.625'',18.625'',18.625'',
JAZ,,JAZ273-008-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27301606.jpg,,,,,,,,,Pro Sport,Recessed Cap,,,,,8 Gallon,Red,w/Foam,,,,,20.625'',15.5'',18.375'',
JAZ,,JAZ273-008-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27301606.jpg,,,,,,,,,Pro Sport,Recessed Cap,,,,,8 Gallon,Red,No Foam,,,,,20.625'',15.5'',18.375'',
JAZ,,JAZ273-012-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated black.  Includes aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,,,,,,,,,,Pro Sport,Recessed Cap,,,,,12 Gallon,Black,w/Foam,,,,,18'',16.5'',10.5'',
JAZ,,JAZ273-012-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27301606.jpg,,,,,,,,,Pro Sport,Recessed Cap,,,,,12 Gallon,Red,w/Foam,,,,,18'',16.5'',10.5'',
JAZ,,JAZ273-012-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27301606.jpg,,,,,,,,,Pro Sport,Recessed Cap,,,,,12 Gallon,Red,No Foam,,,,,18'',16.5'',10.5'',
JAZ,,JAZ273-012-NF1,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated black.  No aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,,,,,,,,,,Pro Sport,Recessed Cap,,,,,12 Gallon,Black,No Foam,,,,,18'',16.5'',10.5'',
JAZ,,JAZ273-016-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated black.  Includes aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,,,,,,,,,,Pro Sport,Recessed Cap,,,,,16 Gallon,Black,w/Foam,,,,,26'',18'',10'',
JAZ,,JAZ273-016-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27301606.jpg,,,,,,,,,Pro Sport,Recessed Cap,,,,,16 Gallon,Red,w/Foam,,,,,26'',18'',10'',
JAZ,,JAZ273-016-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27301606.jpg,,,,,,,,,Pro Sport,Recessed Cap,,,,,16 Gallon,Red,No Foam,,,,,26'',18'',10'',
JAZ,,JAZ273-016-NF1,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated black.  No aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,,,,,,,,,,Pro Sport,Recessed Cap,,,,,16 Gallon,Black,No Foam,,,,,26'',18'',10'',
JAZ,,JAZ273-022-06,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,Includes aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  Includes aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27301606.jpg,,,,,,,,,Pro Sport,Recessed Cap,,,,,22 Gallon,Red,w/Foam,,,,,25.625'',25.625'',9.25'',
JAZ,,JAZ273-022-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene inner shell,20 gauge welded steel container powder coated red,No aviation safety foam,Recessed cap assembly,Pickup hose routed to right rear corner,Seamless cross linked polyethylene inner shell.  20 gauge welded steel container powder coated red.  No aviation safety foam.  Recessed cap assembly.  Mil spec anodized AN-8 fuel pickup.  Mil spec anodized AN-8 tip over valve vent.  Pickup hose routed to right rear corner.,|,,27301606.jpg,,,,,,,,,Pro Sport,Recessed Cap,,,,,22 Gallon,Red,No Foam,,,,,25.625'',25.625'',9.25'',
